difficulty,id,questionFrontendId,status,title,titleSlug,topicTags,acRate
MEDIUM,795,779,TO_DO,K-th Symbol in Grammar,k-th-symbol-in-grammar,"[{'name': 'Math', 'slug': 'math', '__typename': 'CommonTagNode'}, {'name': 'Bit Manipulation', 'slug': 'bit-manipulation', '__typename': 'CommonTagNode'}, {'name': 'Recursion', 'slug': 'recursion', '__typename': 'CommonTagNode'}]",0.4768217409149749
HARD,796,780,TO_DO,Reaching Points,reaching-points,"[{'name': 'Math', 'slug': 'math', '__typename': 'CommonTagNode'}]",0.33830371879060295
MEDIUM,797,781,TO_DO,Rabbits in Forest,rabbits-in-forest,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'Math', 'slug': 'math', '__typename': 'CommonTagNode'}, {'name': 'Greedy', 'slug': 'greedy', '__typename': 'CommonTagNode'}]",0.5811273149982827
HARD,798,782,TO_DO,Transform to Chessboard,transform-to-chessboard,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Math', 'slug': 'math', '__typename': 'CommonTagNode'}, {'name': 'Bit Manipulation', 'slug': 'bit-manipulation', '__typename': 'CommonTagNode'}, {'name': 'Matrix', 'slug': 'matrix', '__typename': 'CommonTagNode'}]",0.5080207180931309
EASY,799,783,TO_DO,Minimum Distance Between BST Nodes,minimum-distance-between-bst-nodes,"[{'name': 'Tree', 'slug': 'tree', '__typename': 'CommonTagNode'}, {'name': 'Depth-First Search', 'slug': 'depth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Breadth-First Search', 'slug': 'breadth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Binary Search Tree', 'slug': 'binary-search-tree', '__typename': 'CommonTagNode'}, {'name': 'Binary Tree', 'slug': 'binary-tree', '__typename': 'CommonTagNode'}]",0.6057974759700314
MEDIUM,800,784,TO_DO,Letter Case Permutation,letter-case-permutation,"[{'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Backtracking', 'slug': 'backtracking', '__typename': 'CommonTagNode'}, {'name': 'Bit Manipulation', 'slug': 'bit-manipulation', '__typename': 'CommonTagNode'}]",0.7535714285714286
MEDIUM,801,785,TO_DO,Is Graph Bipartite?,is-graph-bipartite,"[{'name': 'Depth-First Search', 'slug': 'depth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Breadth-First Search', 'slug': 'breadth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Union Find', 'slug': 'union-find', '__typename': 'CommonTagNode'}, {'name': 'Graph', 'slug': 'graph', '__typename': 'CommonTagNode'}]",0.5821919559785609
MEDIUM,802,786,TO_DO,K-th Smallest Prime Fraction,k-th-smallest-prime-fraction,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Two Pointers', 'slug': 'two-pointers', '__typename': 'CommonTagNode'}, {'name': 'Binary Search', 'slug': 'binary-search', '__typename': 'CommonTagNode'}, {'name': 'Sorting', 'slug': 'sorting', '__typename': 'CommonTagNode'}, {'name': 'Heap (Priority Queue)', 'slug': 'heap-priority-queue', '__typename': 'CommonTagNode'}]",0.6867800352064092
MEDIUM,803,787,TO_DO,Cheapest Flights Within K Stops,cheapest-flights-within-k-stops,"[{'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}, {'name': 'Depth-First Search', 'slug': 'depth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Breadth-First Search', 'slug': 'breadth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Graph', 'slug': 'graph', '__typename': 'CommonTagNode'}, {'name': 'Heap (Priority Queue)', 'slug': 'heap-priority-queue', '__typename': 'CommonTagNode'}, {'name': 'Shortest Path', 'slug': 'shortest-path', '__typename': 'CommonTagNode'}]",0.4076539975677885
MEDIUM,804,788,TO_DO,Rotated Digits,rotated-digits,"[{'name': 'Math', 'slug': 'math', '__typename': 'CommonTagNode'}, {'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}]",0.5652506360320866
MEDIUM,805,789,TO_DO,Escape The Ghosts,escape-the-ghosts,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Math', 'slug': 'math', '__typename': 'CommonTagNode'}]",0.6281213369800732
MEDIUM,806,790,TO_DO,Domino and Tromino Tiling,domino-and-tromino-tiling,"[{'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}]",0.5177662071277833
MEDIUM,807,791,TO_DO,Custom Sort String,custom-sort-string,"[{'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Sorting', 'slug': 'sorting', '__typename': 'CommonTagNode'}]",0.7211778583461222
MEDIUM,808,792,TO_DO,Number of Matching Subsequences,number-of-matching-subsequences,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Binary Search', 'slug': 'binary-search', '__typename': 'CommonTagNode'}, {'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}, {'name': 'Trie', 'slug': 'trie', '__typename': 'CommonTagNode'}, {'name': 'Sorting', 'slug': 'sorting', '__typename': 'CommonTagNode'}]",0.5064433115592716
HARD,809,793,TO_DO,Preimage Size of Factorial Zeroes Function,preimage-size-of-factorial-zeroes-function,"[{'name': 'Math', 'slug': 'math', '__typename': 'CommonTagNode'}, {'name': 'Binary Search', 'slug': 'binary-search', '__typename': 'CommonTagNode'}]",0.46080617849915334
MEDIUM,810,794,TO_DO,Valid Tic-Tac-Toe State,valid-tic-tac-toe-state,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Matrix', 'slug': 'matrix', '__typename': 'CommonTagNode'}]",0.34656793150920673
MEDIUM,811,795,TO_DO,Number of Subarrays with Bounded Maximum,number-of-subarrays-with-bounded-maximum,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Two Pointers', 'slug': 'two-pointers', '__typename': 'CommonTagNode'}]",0.5419269613202145
EASY,812,796,TO_DO,Rotate String,rotate-string,"[{'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'String Matching', 'slug': 'string-matching', '__typename': 'CommonTagNode'}]",0.6435710294368231
MEDIUM,813,797,TO_DO,All Paths From Source to Target,all-paths-from-source-to-target,"[{'name': 'Backtracking', 'slug': 'backtracking', '__typename': 'CommonTagNode'}, {'name': 'Depth-First Search', 'slug': 'depth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Breadth-First Search', 'slug': 'breadth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Graph', 'slug': 'graph', '__typename': 'CommonTagNode'}]",0.8325635347463883
HARD,814,798,TO_DO,Smallest Rotation with Highest Score,smallest-rotation-with-highest-score,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Prefix Sum', 'slug': 'prefix-sum', '__typename': 'CommonTagNode'}]",0.527119987319702
MEDIUM,815,799,TO_DO,Champagne Tower,champagne-tower,"[{'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}]",0.5837916382446566
EASY,818,800,TO_DO,Similar RGB Color,similar-rgb-color,"[{'name': 'Math', 'slug': 'math', '__typename': 'CommonTagNode'}, {'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Enumeration', 'slug': 'enumeration', '__typename': 'CommonTagNode'}]",0.6783621365383897
HARD,819,801,TO_DO,Minimum Swaps To Make Sequences Increasing,minimum-swaps-to-make-sequences-increasing,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}]",0.4095806368795205
MEDIUM,820,802,TO_DO,Find Eventual Safe States,find-eventual-safe-states,"[{'name': 'Depth-First Search', 'slug': 'depth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Breadth-First Search', 'slug': 'breadth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Graph', 'slug': 'graph', '__typename': 'CommonTagNode'}, {'name': 'Topological Sort', 'slug': 'topological-sort', '__typename': 'CommonTagNode'}]",0.6940334870747956
HARD,821,803,TO_DO,Bricks Falling When Hit,bricks-falling-when-hit,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Union Find', 'slug': 'union-find', '__typename': 'CommonTagNode'}, {'name': 'Matrix', 'slug': 'matrix', '__typename': 'CommonTagNode'}]",0.36096402389496085
EASY,822,804,TO_DO,Unique Morse Code Words,unique-morse-code-words,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}]",0.8335421816595531
HARD,823,805,TO_DO,Split Array With Same Average,split-array-with-same-average,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Math', 'slug': 'math', '__typename': 'CommonTagNode'}, {'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}, {'name': 'Bit Manipulation', 'slug': 'bit-manipulation', '__typename': 'CommonTagNode'}, {'name': 'Bitmask', 'slug': 'bitmask', '__typename': 'CommonTagNode'}]",0.2621447154076199
EASY,824,806,TO_DO,Number of Lines To Write String,number-of-lines-to-write-string,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}]",0.7117199835840933
MEDIUM,825,807,TO_DO,Max Increase to Keep City Skyline,max-increase-to-keep-city-skyline,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Greedy', 'slug': 'greedy', '__typename': 'CommonTagNode'}, {'name': 'Matrix', 'slug': 'matrix', '__typename': 'CommonTagNode'}]",0.8628182144137684
MEDIUM,826,808,TO_DO,Soup Servings,soup-servings,"[{'name': 'Math', 'slug': 'math', '__typename': 'CommonTagNode'}, {'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}, {'name': 'Probability and Statistics', 'slug': 'probability-and-statistics', '__typename': 'CommonTagNode'}]",0.5993362941849096
MEDIUM,827,809,TO_DO,Expressive Words,expressive-words,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Two Pointers', 'slug': 'two-pointers', '__typename': 'CommonTagNode'}, {'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}]",0.46479502005335654
HARD,828,810,TO_DO,Chalkboard XOR Game,chalkboard-xor-game,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Math', 'slug': 'math', '__typename': 'CommonTagNode'}, {'name': 'Bit Manipulation', 'slug': 'bit-manipulation', '__typename': 'CommonTagNode'}, {'name': 'Brainteaser', 'slug': 'brainteaser', '__typename': 'CommonTagNode'}, {'name': 'Game Theory', 'slug': 'game-theory', '__typename': 'CommonTagNode'}]",0.6367259105762334
MEDIUM,829,811,TO_DO,Subdomain Visit Count,subdomain-visit-count,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Counting', 'slug': 'counting', '__typename': 'CommonTagNode'}]",0.7693410136136534
EASY,830,812,TO_DO,Largest Triangle Area,largest-triangle-area,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Math', 'slug': 'math', '__typename': 'CommonTagNode'}, {'name': 'Geometry', 'slug': 'geometry', '__typename': 'CommonTagNode'}]",0.6245342505015764
MEDIUM,831,813,TO_DO,Largest Sum of Averages,largest-sum-of-averages,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}, {'name': 'Prefix Sum', 'slug': 'prefix-sum', '__typename': 'CommonTagNode'}]",0.5432369215730769
MEDIUM,832,814,TO_DO,Binary Tree Pruning,binary-tree-pruning,"[{'name': 'Tree', 'slug': 'tree', '__typename': 'CommonTagNode'}, {'name': 'Depth-First Search', 'slug': 'depth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Binary Tree', 'slug': 'binary-tree', '__typename': 'CommonTagNode'}]",0.7237614763491708
HARD,833,815,TO_DO,Bus Routes,bus-routes,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'Breadth-First Search', 'slug': 'breadth-first-search', '__typename': 'CommonTagNode'}]",0.4697216810058597
MEDIUM,834,816,TO_DO,Ambiguous Coordinates,ambiguous-coordinates,"[{'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Backtracking', 'slug': 'backtracking', '__typename': 'CommonTagNode'}, {'name': 'Enumeration', 'slug': 'enumeration', '__typename': 'CommonTagNode'}]",0.5608711114121692
MEDIUM,835,817,TO_DO,Linked List Components,linked-list-components,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'Linked List', 'slug': 'linked-list', '__typename': 'CommonTagNode'}]",0.5739710176869249
HARD,836,818,TO_DO,Race Car,race-car,"[{'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}]",0.4425270806105044
EASY,837,819,TO_DO,Most Common Word,most-common-word,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Counting', 'slug': 'counting', '__typename': 'CommonTagNode'}]",0.4471014140526101
MEDIUM,839,820,TO_DO,Short Encoding of Words,short-encoding-of-words,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Trie', 'slug': 'trie', '__typename': 'CommonTagNode'}]",0.6062054208273895
EASY,841,821,TO_DO,Shortest Distance to a Character,shortest-distance-to-a-character,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Two Pointers', 'slug': 'two-pointers', '__typename': 'CommonTagNode'}, {'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}]",0.7235394466026702
MEDIUM,842,822,TO_DO,Card Flipping Game,card-flipping-game,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}]",0.4874137609546895
MEDIUM,843,823,TO_DO,Binary Trees With Factors,binary-trees-with-factors,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}, {'name': 'Sorting', 'slug': 'sorting', '__typename': 'CommonTagNode'}]",0.5295603256343582
EASY,851,824,TO_DO,Goat Latin,goat-latin,"[{'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}]",0.6954853377164012
MEDIUM,852,825,TO_DO,Friends Of Appropriate Ages,friends-of-appropriate-ages,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Two Pointers', 'slug': 'two-pointers', '__typename': 'CommonTagNode'}, {'name': 'Binary Search', 'slug': 'binary-search', '__typename': 'CommonTagNode'}, {'name': 'Sorting', 'slug': 'sorting', '__typename': 'CommonTagNode'}]",0.4920225305627589
MEDIUM,853,826,TO_DO,Most Profit Assigning Work,most-profit-assigning-work,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Two Pointers', 'slug': 'two-pointers', '__typename': 'CommonTagNode'}, {'name': 'Binary Search', 'slug': 'binary-search', '__typename': 'CommonTagNode'}, {'name': 'Greedy', 'slug': 'greedy', '__typename': 'CommonTagNode'}, {'name': 'Sorting', 'slug': 'sorting', '__typename': 'CommonTagNode'}]",0.5600136539446198
HARD,854,827,TO_DO,Making A Large Island,making-a-large-island,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Depth-First Search', 'slug': 'depth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Breadth-First Search', 'slug': 'breadth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Union Find', 'slug': 'union-find', '__typename': 'CommonTagNode'}, {'name': 'Matrix', 'slug': 'matrix', '__typename': 'CommonTagNode'}]",0.5552245370404766
HARD,855,828,TO_DO,Count Unique Characters of All Substrings of a Given String,count-unique-characters-of-all-substrings-of-a-given-string,"[{'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}]",0.5306735901907933
HARD,856,829,TO_DO,Consecutive Numbers Sum,consecutive-numbers-sum,"[{'name': 'Math', 'slug': 'math', '__typename': 'CommonTagNode'}, {'name': 'Enumeration', 'slug': 'enumeration', '__typename': 'CommonTagNode'}]",0.4216847423935269
EASY,857,830,TO_DO,Positions of Large Groups,positions-of-large-groups,"[{'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}]",0.5327446199010393
MEDIUM,858,831,TO_DO,Masking Personal Information,masking-personal-information,"[{'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}]",0.507866502692846
EASY,861,832,TO_DO,Flipping an Image,flipping-an-image,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Two Pointers', 'slug': 'two-pointers', '__typename': 'CommonTagNode'}, {'name': 'Bit Manipulation', 'slug': 'bit-manipulation', '__typename': 'CommonTagNode'}, {'name': 'Matrix', 'slug': 'matrix', '__typename': 'CommonTagNode'}, {'name': 'Simulation', 'slug': 'simulation', '__typename': 'CommonTagNode'}]",0.8314570248054074
MEDIUM,862,833,TO_DO,Find And Replace in String,find-and-replace-in-string,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Sorting', 'slug': 'sorting', '__typename': 'CommonTagNode'}]",0.5118149665691403
HARD,863,834,TO_DO,Sum of Distances in Tree,sum-of-distances-in-tree,"[{'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}, {'name': 'Tree', 'slug': 'tree', '__typename': 'CommonTagNode'}, {'name': 'Depth-First Search', 'slug': 'depth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Graph', 'slug': 'graph', '__typename': 'CommonTagNode'}]",0.6538354358877799
MEDIUM,864,835,TO_DO,Image Overlap,image-overlap,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Matrix', 'slug': 'matrix', '__typename': 'CommonTagNode'}]",0.6382956021816493
